DocumentUrl	Title	GitHubUrl
library/stdtypes.html#printf-style-bytes-formatting	4.8.4.printf形式での bytes の書式化	
library/stdtypes.html#memory-views	4.8.5. メモリビュー	
library/stdtypes.html#set-types-set-frozenset	4.9. set（集合）型 —set,frozenset	
library/stdtypes.html#mapping-types-dict	4.10. マッピング型 —dict	
library/stdtypes.html#dictionary-view-objects	4.10.1. 辞書ビューオブジェクト	
library/stdtypes.html#context-manager-types	4.11. コンテキストマネージャ型	
library/stdtypes.html#other-built-in-types	4.12. その他の組み込み型	
library/stdtypes.html#modules	4.12.1. モジュール (module)	
library/stdtypes.html#classes-and-class-instances	4.12.2. クラスおよびクラスインスタンス	
library/stdtypes.html#functions	4.12.3. 関数	
library/stdtypes.html#methods	4.12.4. メソッド	
library/stdtypes.html#code-objects	4.12.5. コードオブジェクト	
library/stdtypes.html#type-objects	4.12.6. 型オブジェクト	
library/stdtypes.html#the-null-object	4.12.7. ヌルオブジェクト	
library/stdtypes.html#the-ellipsis-object	4.12.8. Ellipsis オブジェクト	
library/stdtypes.html#the-notimplemented-object	4.12.9. NotImplemented オブジェクト	
library/stdtypes.html#boolean-values	4.12.10. ブール値	
library/stdtypes.html#internal-objects	4.12.11. 内部オブジェクト	
library/stdtypes.html#special-attributes	4.13. 特殊属性	
library/exceptions.html	5. 組み込み例外	
library/exceptions.html#base-classes	5.1. 基底クラス	
library/exceptions.html#concrete-exceptions	5.2. 具象例外	
library/exceptions.html#os-exceptions	5.2.1. OS 例外	
library/exceptions.html#warnings	5.3. 警告	
library/exceptions.html#exception-hierarchy	5.4. 例外のクラス階層	
library/text.html	6. テキスト処理サービス	
library/string.html	6.1.string— 一般的な文字列操作	
library/string.html#string-constants	6.1.1. 文字列定数	
library/string.html#custom-string-formatting	6.1.2. カスタムの文字列書式化	
library/string.html#format-string-syntax	6.1.3. 書式指定文字列の文法	
library/string.html#format-specification-mini-language	6.1.3.1. 書式指定ミニ言語仕様	
library/string.html#format-examples	6.1.3.2. 書式指定例	
library/string.html#template-strings	6.1.4. テンプレート文字列	
library/string.html#helper-functions	6.1.5. ヘルパー関数	
library/re.html	6.2.re— 正規表現操作	
library/re.html#regular-expression-syntax	6.2.1. 正規表現のシンタックス	
library/re.html#module-contents	6.2.2. モジュールコンテンツ	
library/re.html#regular-expression-objects	6.2.3. 正規表現オブジェクト	
library/re.html#match-objects	6.2.4. match オブジェクト	
library/re.html#regular-expression-examples	6.2.5. 正規表現の例	
library/re.html#checking-for-a-pair	6.2.5.1. ペアの確認	
library/re.html#simulating-scanf	6.2.5.2. scanf() をシミュレートする	
library/re.html#search-vs-match	6.2.5.3. search() vs. match()	
library/re.html#making-a-phonebook	6.2.5.4. 電話帳の作成	
library/re.html#text-munging	6.2.5.5. テキストの秘匿	
library/re.html#finding-all-adverbs	6.2.5.6. 全ての副詞を見つける	
library/re.html#finding-all-adverbs-and-their-positions	6.2.5.7. 全ての副詞と、その位置を見つける	
library/re.html#raw-string-notation	6.2.5.8. Raw String記法	
library/re.html#writing-a-tokenizer	6.2.5.9. トークナイザを書く	
library/difflib.html	6.3.difflib— 差分の計算を助ける	
library/difflib.html#sequencematcher-objects	6.3.1. SequenceMatcherオブジェクト	
library/difflib.html#sequencematcher-examples	6.3.2. SequenceMatcher の例	
library/difflib.html#differ-objects	6.3.3. Differ オブジェクト	
library/difflib.html#differ-example	6.3.4. Differ の例	
library/difflib.html#a-command-line-interface-to-difflib	6.3.5. difflib のコマンドラインインタフェース	
library/textwrap.html	6.4.textwrap— テキストの折り返しと詰め込み	
library/unicodedata.html	6.5.unicodedata— Unicode データベース	
library/stringprep.html	6.6.stringprep— インターネットのための文字列調製	
library/readline.html	6.7.readline— GNU readline のインタフェース	
library/readline.html#init-file	6.7.1. 初期化ファイル	
library/readline.html#line-buffer	6.7.2. 行バッファ	
library/readline.html#history-file	6.7.3. 履歴ファイル	
library/readline.html#history-list	6.7.4. 履歴リスト	
library/readline.html#startup-hooks	6.7.5. 開始フック	
library/readline.html#completion	6.7.6. 補完	
library/readline.html#example	6.7.7. 使用例	
library/rlcompleter.html	6.8.rlcompleter— GNU readline向け補完関数	
library/rlcompleter.html#completer-objects	6.8.1. Completerオブジェクト	
library/binary.html	7. バイナリデータ処理	
library/struct.html	7.1.struct— バイト列をパックされたバイナリデータとして解釈する	
library/struct.html#functions-and-exceptions	7.1.1. 関数と例外	
library/struct.html#format-strings	7.1.2. 書式文字列	
library/struct.html#byte-order-size-and-alignment	7.1.2.1. バイトオーダ、サイズ、アラインメント	
library/struct.html#format-characters	7.1.2.2. 書式指定文字	
library/struct.html#examples	7.1.2.3. 使用例	
library/struct.html#classes	7.1.3. クラス	
library/codecs.html	7.2.codecs— codec レジストリと基底クラス	
library/codecs.html#codec-base-classes	7.2.1. Codec 基底クラス	
library/codecs.html#error-handlers	7.2.1.1. エラーハンドラ	
library/codecs.html#stateless-encoding-and-decoding	7.2.1.2. ステートレスなエンコードとデコード	
library/codecs.html#incremental-encoding-and-decoding	7.2.1.3. インクリメンタルなエンコードとデコード	
library/codecs.html#incrementalencoder-objects	7.2.1.3.1. IncrementalEncoder オブジェクト	
library/codecs.html#incrementaldecoder-objects	7.2.1.3.2. IncrementalDecoder オブジェクト	
library/codecs.html#stream-encoding-and-decoding	7.2.1.4. ストリームのエンコードとデコード	
library/codecs.html#streamwriter-objects	7.2.1.4.1. StreamWriter オブジェクト	
library/codecs.html#streamreader-objects	7.2.1.4.2. StreamReader オブジェクト	
library/codecs.html#streamreaderwriter-objects	7.2.1.4.3. StreamReaderWriter オブジェクト	
library/codecs.html#streamrecoder-objects	7.2.1.4.4. StreamRecoder オブジェクト	
library/codecs.html#encodings-and-unicode	7.2.2. エンコーディングと Unicode	
library/codecs.html#standard-encodings	7.2.3. 標準エンコーディング	
library/codecs.html#python-specific-encodings	7.2.4. Python 特有のエンコーディング	
library/codecs.html#text-encodings	7.2.4.1. テキストエンコーディング	
library/codecs.html#binary-transforms	7.2.4.2. バイナリ変換 (Binary Transforms)	
library/codecs.html#text-transforms	7.2.4.3. テキスト変換 (Text Transforms)	
library/codecs.html#module-encodings.idna	7.2.5.encodings.idna— アプリケーションにおける国際化ドメイン名 (IDNA)	
library/codecs.html#module-encodings.mbcs	7.2.6.encodings.mbcs— Windows ANSI コードページ	
library/codecs.html#module-encodings.utf_8_sig	7.2.7.encodings.utf_8_sig— BOM 印付き UTF-8	
library/datatypes.html	8. データ型	
library/datetime.html	8.1.datetime— 基本的な日付型および時間型	
library/datetime.html#available-types	8.1.1. 利用可能なデータ型	
library/datetime.html#timedelta-objects	8.1.2.timedeltaオブジェクト	
library/datetime.html#date-objects	8.1.3.dateオブジェクト	
library/datetime.html#datetime-objects	8.1.4.datetimeオブジェクト	
library/datetime.html#time-objects	8.1.5.timeオブジェクト	
library/datetime.html#tzinfo-objects	8.1.6.tzinfoオブジェクト	
library/datetime.html#timezone-objects	8.1.7.timezoneオブジェクト	
library/datetime.html#strftime-and-strptime-behavior	8.1.8.strftime()とstrptime()の振る舞い	
library/calendar.html	8.2.calendar— 一般的なカレンダーに関する関数群	
library/collections.html	8.3.collections— コンテナデータ型	
library/collections.html#chainmap-objects	8.3.1.ChainMapオブジェクト	
library/collections.html#chainmap-examples-and-recipes	8.3.1.1.ChainMapの例とレシピ	
library/collections.html#counter-objects	8.3.2.Counterオブジェクト	
library/collections.html#deque-objects	8.3.3.dequeオブジェクト	
library/collections.html#deque-recipes	8.3.3.1.dequeのレシピ	
library/collections.html#defaultdict-objects	8.3.4.defaultdictオブジェクト	
library/collections.html#defaultdict-examples	8.3.4.1.defaultdictの使用例	
library/collections.html#namedtuple-factory-function-for-tuples-with-named-fields	8.3.5.namedtuple()名前付きフィールドを持つタプルのファクトリ関数	
library/collections.html#ordereddict-objects	8.3.6.OrderedDictオブジェクト	
library/collections.html#ordereddict-examples-and-recipes	8.3.6.1.OrderedDictの例とレシピ	
library/collections.html#userdict-objects	8.3.7.UserDictオブジェクト	
library/collections.html#userlist-objects	8.3.8.UserListオブジェクト	
library/collections.html#userstring-objects	8.3.9.UserStringオブジェクト	
library/collections.abc.html	8.4.collections.abc— コレクションの抽象基底クラス	
library/collections.abc.html#collections-abstract-base-classes	8.4.1. コレクション抽象基底クラス	
library/heapq.html	8.5.heapq— ヒープキューアルゴリズム	
library/heapq.html#basic-examples	8.5.1. 基本的な例	
library/heapq.html#priority-queue-implementation-notes	8.5.2. 優先度キュー実装の注釈	
library/heapq.html#theory	8.5.3. 理論	
library/bisect.html	8.6.bisect— 配列二分法アルゴリズム	
library/bisect.html#searching-sorted-lists	8.6.1. ソート済みリストの探索	
library/bisect.html#other-examples	8.6.2. その他の使用例	
library/array.html	8.7.array— 効率のよい数値アレイ	
library/weakref.html	8.8.weakref— 弱参照	
library/weakref.html#weak-reference-objects	8.8.1. 弱参照オブジェクト	
library/weakref.html#example	8.8.2. 使用例	
library/weakref.html#finalizer-objects	8.8.3. ファイナライザオブジェクト	
library/weakref.html#comparing-finalizers-with-del-methods	8.8.4. ファイナライザと__del__()メソッドとの比較	
library/types.html	8.9.types— 動的な型生成と組み込み型に対する名前	
library/types.html#dynamic-type-creation	8.9.1. 動的な型生成	
library/types.html#standard-interpreter-types	8.9.2. 標準的なインタプリタ型	
library/types.html#additional-utility-classes-and-functions	8.9.3. 追加のユーティリティクラスと関数	
library/types.html#coroutine-utility-functions	8.9.4. コルーチンユーティリティ関数	
library/copy.html	8.10.copy— 浅いコピーおよび深いコピー操作	
library/pprint.html	8.11.pprint— データ出力の整然化	
library/pprint.html#prettyprinter-objects	8.11.1. PrettyPrinter オブジェクト	
library/pprint.html#example	8.11.2. 使用例	
library/reprlib.html	8.12.reprlib— もう一つのrepr()の実装	
library/reprlib.html#repr-objects	8.12.1. Reprオブジェクト	
library/reprlib.html#subclassing-repr-objects	8.12.2. Reprオブジェクトをサブクラス化する	
library/enum.html	8.13.enum— 列挙型のサポート	
library/enum.html#module-contents	8.13.1. モジュールコンテンツ	
library/enum.html#creating-an-enum	8.13.2. Enum の作成	
library/enum.html#programmatic-access-to-enumeration-members-and-their-attributes	8.13.3. 列挙型メンバーおよびそれらの属性へのプログラム的アクセス	
library/enum.html#duplicating-enum-members-and-values	8.13.4. 列挙型メンバーと値の重複	
library/enum.html#ensuring-unique-enumeration-values	8.13.5. 番号付けの値が同一であることの確認	
library/enum.html#using-automatic-values	8.13.6. Using automatic values	
library/enum.html#iteration	8.13.7. イテレーション	
library/enum.html#comparisons	8.13.8. 比較	
library/enum.html#allowed-members-and-attributes-of-enumerations	8.13.9. 列挙型で許されるメンバーと属性	
library/enum.html#restricted-subclassing-of-enumerations	8.13.10. 列挙型のサブクラス化の制限事項	
library/enum.html#pickling	8.13.11. Pickle 化	
library/enum.html#functional-api	8.13.12. 機能 API	
library/enum.html#derived-enumerations	8.13.13. 派生列挙型	
library/enum.html#intenum	8.13.13.1. IntEnum	
library/enum.html#intflag	8.13.13.2. IntFlag	
library/enum.html#flag	8.13.13.3. Flag	
library/enum.html#others	8.13.13.4. その他	
library/enum.html#interesting-examples	8.13.14. 興味深い例	
library/enum.html#omitting-values	8.13.14.1. Omitting values	
library/enum.html#using-auto	8.13.14.1.1. Usingauto	
library/enum.html#using-object	8.13.14.1.2. Usingobject	
